1365	0.000122
1370	0.000118
1375	0.000115
1380	0.000112
1385	0.000109
1390	0.000106
1395	0.000103
1400	0.000101
1405	0.000098
1410	0.000095
1415	0.000093
1420	0.000090
1425	0.000088
1430	0.000085
1435	0.000083
1440	0.000081
1445	0.000079
1450	0.000077
1455	0.000075
1460	0.000073
1465	0.000071
1470	0.000069
1475	0.000067
1480	0.000065
1485	0.000064
1490	0.000062
1495	0.000060
1500	0.000059
1505	0.000057
1510	0.000056
1515	0.000054
1520	0.000053
1525	0.000051
1530	0.000050
1535	0.000049
1540	0.000047
1545	0.000046
1550	0.000045
1555	0.000044
1560	0.000043
1565	0.000041
1570	0.000040
1575	0.000039
1580	0.000038
1585	0.000037
1590	0.000036
1595	0.000035
1600	0.000034
1605	0.000033
1610	0.000033
1615	0.000032
1620	0.000031
1625	0.000030
1630	0.000029
1635	0.000029
1640	0.000028
1645	0.000027
1650	0.000026
1655	0.000026
1660	0.000025
1665	0.000024
1670	0.000024
1675	0.000023
1680	0.000023
1685	0.000022
1690	0.000021
1695	0.000021
1700	0.000020
1705	0.000020
1710	0.000019
1715	0.000019
1720	0.000018
1725	0.000018
1730	0.000017
1735	0.000017
1740	0.000016
1745	0.000016
1750	0.000016
1755	0.000015
1760	0.000015
1765	0.000014
1770	0.000014
1775	0.000014
1780	0.000013
1785	0.000013
1790	0.000013
1795	0.000012
1800	0.000012
1805	0.000012
1810	0.000011
1815	0.000011
1820	0.000011
1825	0.000011
1830	0.000010
1835	0.000010
1840	0.000010
1845	0.000010
1850	0.000009
1855	0.000009
1860	0.000009
1865	0.000009
1870	0.000008
1875	0.000008
1880	0.000008
1885	0.000008
1890	0.000008
1895	0.000007
1900	0.000007
1905	0.000007
1910	0.000007
1915	0.000007
1920	0.000006
1925	0.000006
1930	0.000006
1935	0.000006
1940	0.000006
1945	0.000006
1950	0.000006
1955	0.000005
1960	0.000005
1965	0.000005
1970	0.000005
1975	0.000005
1980	0.000005
1985	0.000005
1990	0.000004
1995	0.000004
2000	0.000004
