,,2016preVFP_UL,,,,,,,,,,,,,,,,
,"Samples are ordered by categories, then within each category, alphanumerically.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Data,,,,,,,,,,,,,,,,
,sample_subsample,Full DAS string,nEvtTotal,"Lumi (pb-1)
(Golden JSON)",,,,True value,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,QCDEM_170to300,/QCD_Pt-170to300_EMEnriched_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,1.653e+04 +- 7.035e+01,16530.0000,1855461,,0.000,112.248,1855461,1.000000,,,,,,,,
,QCDEM_300toInf,/QCD_Pt-300toInf_EMEnriched_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,1.126e+03 +- 1.927e+01,1126.0000,1142775,,0.000,1014.898,1142775,1.000000,,,,,,,,
,QCDMu_15to20,/QCD_Pt-15To20_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,2.795e+06 +- 1.094e+04,2795000.0000,4749558,,0.000,1.699,4750315,1.000159,,,,,,,,
,QCDMu_20to30,/QCD_Pt-20To30_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,2.527e+06 +- 1.053e+04,2527000.0000,31926643,,0.000,12.634,31927098,1.000014,,,,,,,,
,QCDMu_30to50,/QCD_Pt-30To50_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,1.367e+06 +- 5.810e+03,1267000.0000,28664840,,0.000,22.624,28664840,1.000000,,,,,,,,
,QCDMu_50to80,/QCD_Pt-50To80_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,3.776e+05 +- 1.424e+03,377600.0000,19724658,,0.000,52.237,19724658,1.000000,,,,,,,,
,QCDMu_80to120,/QCD_Pt-80To120_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,8.950e+04 +- 5.294e+02,89500.0000,21978558,,0.000,245.570,21981115,1.000116,,,,,,,,
,QCDMu_120to170,/QCD_Pt-120To170_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,2.121e+04 +- 7.274e+01,21210.0000,19136907,,0.000,902.259,19137372,1.000024,,,,,,,,
,QCDMu_170to300,/QCD_Pt-170To300_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,7.003e+03 +- 2.896e+01,7003.0000,37080544,,0.000,5294.951,37080544,1.000000,,,,,,,,
,QCDMu_300to470,/QCD_Pt-300To470_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,6.219e+02 +- 2.545e+00,621.9000,28465385,,0.000,45771.643,28465386,1.000000,,,,,,,,
,QCDMu_470to600,/QCD_Pt-470To600_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,5.927e+01 +- 2.418e-01,59.2700,19695298,,0.000,332297.925,19695364,1.000003,,,,,,,,
,QCDMu_600to800,/QCD_Pt-600To800_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,1.822e+01 +- 7.375e-02,18.2200,19598815,,0.000,1075675.906,19598815,1.000000,,,,,,,,
,QCDMu_800to1000,/QCD_Pt-800To1000_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,3.295e+00 +- 1.326e-02,3.2950,38933940,,0.000,11816066.768,38933940,1.000000,,,,,,,,
,QCDMu_1000,/QCD_Pt-1000_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2/NANOAODSIM,1.078e+00 +- 4.340e-03,1.0780,13660999,,0.000,12672540.816,13660999,1.000000,,,,,,,,
,,,,,,,,,,,,,,,,,,
,VLL Doublet,,,,,,,,,,,,badFilter,nCorrected,,,,
,VLLD-ele_100,/VLLD_ele_M100_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,4.592e-04 +- 2.503e-07,16.878000,249063,,0.000,3326.152,115,0.000462,prudhvib@umich.edu,,0.7746,56139,,,,
,VLLD-ele_200,/VLLD_ele_M200_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,4.930e-02 +- 6.116e-05,1.359000,150000,,0.000,27516.556,7351,0.049007,prudhvib@umich.edu,,0.7507,37395,,,,
,VLLD-ele_300,/VLLD_ele_M300_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,1.386e-01 +- 3.913e-04,0.291310,50000,,0.000,43098.417,7014,0.140280,prudhvib@umich.edu,,0.7489,12555,,,,
,VLLD-ele_400,/VLLD_ele_M400_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,2.495e-01 +- 3.108e-04,0.090680,50000,,0.000,137957.653,12556,0.251120,prudhvib@umich.edu,,0.7498,12510,,,,
,VLLD-ele_600,/VLLD_ele_M600_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,2.511e-01 +- 1.267e-04,0.014871,50000,,0.000,845605.541,12556,0.251120,prudhvib@umich.edu,,0.7485,12575,,,,
,VLLD-ele_800,/VLLD_ele_M800_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,5.988e-01 +- 3.216e-04,0.003482,50000,,0.000,3641585.296,29879,0.597580,prudhvib@umich.edu,,0.7464,12680,,,,
,VLLD-ele_1000,/VLLD_ele_M1000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,6.267e-01 +- 3.329e-04,0.000977,50000,,0.000,12968270.215,31261,0.625220,prudhvib@umich.edu,,0.7466,12670,,,,
,VLLD-ele_1200,/VLLD_ele_M1200_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,5.763e-01 +- 4.362e-04,0.000303,50000,,0.000,41815181.518,28768,0.575360,prudhvib@umich.edu,,0.7466,12670,,,,
,VLLD-ele_1400,/VLLD_ele_M1400_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,,0.000101,50000,,,124353362.515,24248,0.484960,prudhvib@umich.edu,,0.7500,12500,,,,
,VLLD-mu_100,/VLLD_mu_M100_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,4.590e-04 +- 3.461e-07,16.878000,250000,,0.000,3322.372,115,0.000460,prudhvib@umich.edu,,0.7757,56075,,,,
,VLLD-mu_200,/VLLD_mu_M200_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,4.931e-02 +- 6.844e-05,1.359000,150000,,0.000,27461.369,7346,0.048973,prudhvib@umich.edu,,0.7512,37320,,,,
,VLLD-mu_300,/VLLD_mu_M300_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,1.408e-01 +- 1.622e-04,0.291310,50000,,0.000,43149.909,7012,0.140240,prudhvib@umich.edu,,0.7486,12570,,,,
,VLLD-mu_400,/VLLD_mu_M400_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,2.480e-01 +- 4.852e-04,0.090680,50000,,0.000,136248.346,12545,0.250900,prudhvib@umich.edu,,0.7529,12355,,,,
,VLLD-mu_600,/VLLD_mu_M600_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,4.655e-01 +- 2.543e-04,0.014871,50000,,0.000,845269.316,23300,0.466000,prudhvib@umich.edu,,0.7486,12570,,,,
,VLLD-mu_800,/VLLD_mu_M800_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,5.988e-01 +- 7.261e-04,0.003482,50000,,0.000,3611430.213,29889,0.597780,prudhvib@umich.edu,,0.7485,12575,,,,
,VLLD-mu_1000,/VLLD_mu_M1000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,6.282e-01 +- 3.056e-04,0.000977,50000,,0.000,12845445.241,31329,0.626580,prudhvib@umich.edu,,0.7490,12550,,,,
,VLLD-mu_1200,/VLLD_mu_M1200_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,5.787e-01 +- 5.721e-04,0.000303,50000,,0.000,41419141.914,28776,0.575520,prudhvib@umich.edu,,0.7490,12550,,,,
,VLLD-mu_1400,/VLLD_mu_M1400_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1/NANOAODSIM,,0.000101,50000,,,124353362.515,24270,0.485400,prudhvib@umich.edu,,0.7500,12500,,,,
